filename,width,height,class,xmin,ymin,xmax,ymax
rinso-71-_jpeg.rf.c11dc56c990b65f3ebc902ea2cf14794.jpg,160,160,Other,93,74,118,107
rinso-71-_jpeg.rf.c11dc56c990b65f3ebc902ea2cf14794.jpg,160,160,Other,118,74,145,109
rinso-71-_jpeg.rf.c11dc56c990b65f3ebc902ea2cf14794.jpg,160,160,Other,91,107,118,142
rinso-71-_jpeg.rf.c11dc56c990b65f3ebc902ea2cf14794.jpg,160,160,Other,117,109,143,141
botol-detergen-7-_jpeg.rf.beaa0a7bf16edab3ea5288ed7e2bbcf1.jpg,160,160,PVC,24,22,55,73
botol-detergen-7-_jpeg.rf.beaa0a7bf16edab3ea5288ed7e2bbcf1.jpg,160,160,PVC,103,17,141,74
botol-detergen-7-_jpeg.rf.beaa0a7bf16edab3ea5288ed7e2bbcf1.jpg,160,160,PVC,12,104,73,160
botol-detergen-7-_jpeg.rf.beaa0a7bf16edab3ea5288ed7e2bbcf1.jpg,160,160,PVC,99,111,142,160
botol-detergen-87-_jpeg.rf.c17724fc6c9b884cc9b1dea43f7ed119.jpg,160,160,PVC,7,23,80,139
botol-detergen-87-_jpeg.rf.c17724fc6c9b884cc9b1dea43f7ed119.jpg,160,160,PVC,87,21,154,141
kantong-plastik-99-_jpeg.rf.c1bb60e773db19cb07f4d76f33de73af.jpg,160,160,LDPE,29,28,68,73
kantong-plastik-99-_jpeg.rf.c1bb60e773db19cb07f4d76f33de73af.jpg,160,160,LDPE,22,80,73,124
kantong-plastik-99-_jpeg.rf.c1bb60e773db19cb07f4d76f33de73af.jpg,160,160,LDPE,19,113,75,150
chemical-cont-67-_jpeg.rf.bff0d613e2a634c3d6c13b29936efc74.jpg,160,160,HDPE,22,9,136,149
kantong-plastik-5-_jpeg.rf.c051753ac84f7972496a676452e26e43.jpg,160,160,LDPE,5,8,154,156
chemical-cont-70-_jpeg.rf.bf7497160d71bf64e819bfd5744a9f51.jpg,160,160,HDPE,15,28,75,149
chemical-cont-70-_jpeg.rf.bf7497160d71bf64e819bfd5744a9f51.jpg,160,160,HDPE,91,30,151,149
botol-shampoo-74-_jpeg.rf.c2073449dd87ac20db40dbbd7463d802.jpg,160,160,PVC,41,8,114,156
botol-detergen-100-_jpeg.rf.c17da7b424a5608f58695eaadeda9362.jpg,160,160,PVC,38,25,117,156
ps-2024-06-10T231227-169_jpeg.rf.c1efe3e0fa445ec5154b08e9a5ea44bd.jpg,160,160,PS,73,26,149,142
ps-2024-06-10T231227-169_jpeg.rf.c1efe3e0fa445ec5154b08e9a5ea44bd.jpg,160,160,PS,10,22,87,138
soklin-2024-06-19T171944-345_jpeg.rf.c223570404d3053e92e22598f04378b9.jpg,160,160,Other,35,9,125,151
rinso-70-_jpeg.rf.c1be7f068ae33f9d0f38c9655199e554.jpg,160,160,Other,44,2,132,155
trash-bin-53-_jpeg.rf.c0f17453592cf468a85c3b2d096dd98d.jpg,160,160,HDPE,96,53,139,89
trash-bin-53-_jpeg.rf.c0f17453592cf468a85c3b2d096dd98d.jpg,160,160,HDPE,101,86,142,125
trash-bin-53-_jpeg.rf.c0f17453592cf468a85c3b2d096dd98d.jpg,160,160,HDPE,49,69,93,143
sunlight-30-_jpeg.rf.c12269f6ad4bc7a75d253732a178f5cd.jpg,160,160,Other,0,20,56,152
sunlight-30-_jpeg.rf.c12269f6ad4bc7a75d253732a178f5cd.jpg,160,160,Other,46,19,117,131
sunlight-30-_jpeg.rf.c12269f6ad4bc7a75d253732a178f5cd.jpg,160,160,Other,111,6,160,137
ps-2024-06-10T235338-866_jpeg.rf.c1f98b6e6e55307c121b64782865efa5.jpg,160,160,PS,0,42,70,136
ps-2024-06-10T235338-866_jpeg.rf.c1f98b6e6e55307c121b64782865efa5.jpg,160,160,PS,77,12,154,128
ps-2024-06-10T231225-980_jpeg.rf.c28eacd2afb1d8e339795bcbc0fa90ca.jpg,160,160,PS,43,27,111,133
tupperware-162-_jpeg.rf.c1d7be63c34169d927d4b20a86453581.jpg,160,160,PP,57,35,97,88
tupperware-162-_jpeg.rf.c1d7be63c34169d927d4b20a86453581.jpg,160,160,PP,107,49,151,104
tupperware-162-_jpeg.rf.c1d7be63c34169d927d4b20a86453581.jpg,160,160,PP,56,74,104,137
tupperware-162-_jpeg.rf.c1d7be63c34169d927d4b20a86453581.jpg,160,160,PP,102,89,155,155
indomie-68-_jpeg.rf.c1e6f004bd8a09b0652035e5825dfb76.jpg,160,160,PP,10,12,152,148
ps-191-_jpeg.rf.c321c6849c206de80ef5336aedc19157.jpg,160,160,PS,25,0,144,160
indomie-47-_jpeg.rf.c2fbef759de846c0bd7b0227e0a431c1.jpg,160,160,PP,3,25,159,137
soklin-98-_jpeg.rf.c1bdee096abcb97ba0fb65bec142bc1e.jpg,160,160,Other,44,22,117,139
sprite-9-_jpeg.rf.c2fd5f420eddb27b551d78cc3747a86e.jpg,160,160,PET,0,9,23,159
sprite-9-_jpeg.rf.c2fd5f420eddb27b551d78cc3747a86e.jpg,160,160,PET,35,3,56,136
sprite-9-_jpeg.rf.c2fd5f420eddb27b551d78cc3747a86e.jpg,160,160,PET,64,0,86,122
sprite-9-_jpeg.rf.c2fd5f420eddb27b551d78cc3747a86e.jpg,160,160,PET,46,0,69,123
sprite-9-_jpeg.rf.c2fd5f420eddb27b551d78cc3747a86e.jpg,160,160,PET,16,7,39,144
botol-detergen-95-_jpeg.rf.c2c4d19e688982e46892c0c080250f8e.jpg,160,160,PVC,55,18,103,143
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,14,18,50,70
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,61,13,94,78
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,109,5,144,83
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,18,80,55,141
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,66,91,95,145
kantong-plastik-34-_jpeg.rf.c2d6e46db8b27ec2329aadbf5315c90c.jpg,160,160,LDPE,113,91,139,143
ps-116-_jpeg.rf.c1d7a1d139a0ff8dc34f5227e84fc2ac.jpg,160,160,PS,45,30,118,151
chitato-88-_jpeg.rf.c3cf63371803c7576fb0a85b59dec555.jpg,160,160,PP,17,12,136,157
ps-125-_jpeg.rf.c3a4026f413167348756bf0512f6fa6e.jpg,160,160,PS,35,3,128,148
sunlight-62-_jpeg.rf.c326298858a4b4874b37b1771aded610.jpg,160,160,Other,33,19,119,143
sunlight-62-_jpeg.rf.c326298858a4b4874b37b1771aded610.jpg,160,160,Other,1,21,56,140
sunlight-62-_jpeg.rf.c326298858a4b4874b37b1771aded610.jpg,160,160,Other,104,30,160,141
ps-177-_jpeg.rf.c35bfc909309d22448ec75ffda9ca46c.jpg,160,160,PS,33,0,123,160
chitato-83-_jpeg.rf.c26b1a089aa4c7bb7fe65e10ec9b5524.jpg,160,160,PP,35,17,127,135
tupperware-86-_jpeg.rf.c367b0f3f45ec457e5bd6372a5d24371.jpg,160,160,PP,90,39,124,132
tupperware-86-_jpeg.rf.c367b0f3f45ec457e5bd6372a5d24371.jpg,160,160,PP,30,39,68,136
tupperware-84-_jpeg.rf.c3fbd2deaf196d2ea933336e01bf5fc9.jpg,160,160,PP,62,16,106,134
lays-10-_jpeg.rf.c46334a2b61862c997992f09acbb1abf.jpg,160,160,PP,10,4,126,158
ps-53-_jpeg.rf.c3de3a93f18ab8ac12bf91e81a364474.jpg,160,160,PS,16,39,114,85
ps-53-_jpeg.rf.c3de3a93f18ab8ac12bf91e81a364474.jpg,160,160,PS,29,70,135,119
plastic-bag-58-_jpeg.rf.c4d582d43a2a5b50840c584f105ed7a7.jpg,160,160,LDPE,40,11,122,134
sunlight-24-_jpeg.rf.c3fa9eb1731cbbc6ce07c6cf5e1edaa0.jpg,160,160,Other,38,17,121,145
aqua-25-_jpeg.rf.c321ee3c2ba22f79b6c39e5efaf3a7e9.jpg,160,160,PET,66,18,97,125
ps-2024-06-10T235337-628_jpeg.rf.c51a09a350ce5d8d01982762e85cd113.jpg,160,160,PS,5,3,147,159
sprite-21-_jpeg.rf.c23fddd3064187890f8e77b308113d25.jpg,160,160,PET,60,15,102,149
sprite-31-_jpeg.rf.c33e0cd1ce705fbb777a41e695c6389a.jpg,160,160,PET,73,42,89,131
botol-detergen-2024-06-19T171305-282_jpeg.rf.c35df933efb15d2f6c19fa15324b6467.jpg,160,160,PVC,39,15,121,148
botol-detergen-93-_jpeg.rf.c4972db66ff62a085aa235a6258ec03f.jpg,160,160,PVC,26,31,74,134
ps-145-_jpeg.rf.c3176bc96b0533fe4d2b07390bfac72d.jpg,160,160,PS,9,25,52,134
ps-145-_jpeg.rf.c3176bc96b0533fe4d2b07390bfac72d.jpg,160,160,PS,60,49,92,127
ps-145-_jpeg.rf.c3176bc96b0533fe4d2b07390bfac72d.jpg,160,160,PS,99,71,120,120
ps-145-_jpeg.rf.c3176bc96b0533fe4d2b07390bfac72d.jpg,160,160,PS,132,76,150,116
kantong-plastik-77-_jpeg.rf.c4c07a71d77583fdc413f0b50235a42c.jpg,160,160,LDPE,13,29,76,141
kantong-plastik-77-_jpeg.rf.c4c07a71d77583fdc413f0b50235a42c.jpg,160,160,LDPE,84,55,157,137
botol-detergen-2024-06-19T171307-389_jpeg.rf.c5bea1d7a9857441b2a01d4f6950540e.jpg,160,160,PVC,44,13,114,133
ps-2024-06-10T235333-897_jpeg.rf.c5fbdad19c8a1691d67f5b50247db1dc.jpg,160,160,PS,25,34,132,106
botol-detergen-16-_jpeg.rf.c634f4928c04df89e4d6c5082fab5b78.jpg,160,160,PVC,107,48,147,138
botol-detergen-16-_jpeg.rf.c634f4928c04df89e4d6c5082fab5b78.jpg,160,160,PVC,48,38,86,148
botol-detergen-16-_jpeg.rf.c634f4928c04df89e4d6c5082fab5b78.jpg,160,160,PVC,11,38,47,148
plastic-bag-25-_jpeg.rf.c5bf3d98438624432d7bc1813e1cec29.jpg,160,160,LDPE,37,28,121,133
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,110,18,146,70
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,66,13,99,78
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,16,5,51,83
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,105,80,142,141
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,65,91,94,145
kantong-plastik-34-_jpeg.rf.c4f301bba8278e27b069310b83f9e567.jpg,160,160,LDPE,21,91,47,143
tupperware-2024-06-18T220956-103_jpeg.rf.c5c692478901394e2e9a6103188cecd8.jpg,160,160,PP,5,35,40,146
tupperware-2024-06-18T220956-103_jpeg.rf.c5c692478901394e2e9a6103188cecd8.jpg,160,160,PP,46,35,77,137
tupperware-2024-06-18T220956-103_jpeg.rf.c5c692478901394e2e9a6103188cecd8.jpg,160,160,PP,84,37,113,141
tupperware-2024-06-18T220956-103_jpeg.rf.c5c692478901394e2e9a6103188cecd8.jpg,160,160,PP,120,34,153,149
rinso-17-_jpeg.rf.c66c974b51e73e5e1a8843e3664b4a3a.jpg,160,160,Other,11,0,160,160
trashbag-56-_jpeg.rf.c62094bb6b3e6263cfd8baac63164617.jpg,160,160,LDPE,16,7,142,145
kantong-plastik-37-_jpeg.rf.c5341f698cbf0b51f228da58a48669e8.jpg,160,160,LDPE,77,31,156,142
kantong-plastik-37-_jpeg.rf.c5341f698cbf0b51f228da58a48669e8.jpg,160,160,LDPE,7,78,72,150
kantong-plastik-37-_jpeg.rf.c5341f698cbf0b51f228da58a48669e8.jpg,160,160,LDPE,27,40,104,136
chemical-cont-86-_jpeg.rf.c5d644db58386dad8fb22195929dc33a.jpg,160,160,HDPE,39,4,129,154
ps-102-_jpeg.rf.c65d0823fb9904edd63b77d7456c2978.jpg,160,160,PS,45,11,116,148
sunlight-59-_jpeg.rf.c6924d9d0fa4818154ccb424b527f349.jpg,160,160,Other,32,12,127,150
soklin-94-_jpeg.rf.c69101d47de5b18d11693f8ea4a192e9.jpg,160,160,Other,39,22,123,150
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,1,75,48,130
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,27,65,66,129
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,60,57,99,127
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,104,82,129,160
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,83,91,105,160
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,129,85,150,160
cocacola-43-_jpeg.rf.6550f7a831f4c9c69b0d2097ec3f91cc.jpg,160,160,PET,150,82,160,160
chitato-81-_jpeg.rf.65c03046bb9cabf63b4f75f2477b9841.jpg,160,160,PP,33,16,126,135
plastic-bag-51-_jpeg.rf.64890bb23cef491e5cb3202825ba797f.jpg,160,160,LDPE,42,39,116,154
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,98,35,149,118
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,77,54,128,130
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,64,75,110,138
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,49,88,92,149
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,58,25,102,59
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,37,40,82,77
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,24,55,66,96
chemical-cont-39-_jpeg.rf.654249b4c5902ec589cb19dfaabcc88f.jpg,160,160,HDPE,10,81,50,138
ps-2024-06-10T235337-691_jpeg.rf.640d95d6c4c2042cf86b7a12ed3c624f.jpg,160,160,PS,8,0,152,152
botol-shampoo-5-_jpeg.rf.636d55f0ff0c0fb6dcbd29a3416450ea.jpg,160,160,PVC,61,13,99,148
botol-detergen-69-_jpeg.rf.647453b3b4b411d07499c48ef5572db8.jpg,160,160,PVC,8,31,72,150
chemical-cont-57-_jpeg.rf.647a81a85f159b630383c92e5f6b95d3.jpg,160,160,HDPE,37,20,121,142
sprite-3-_jpeg.rf.649f93d4e54e71e5909597bcfd459d8e.jpg,160,160,PET,102,17,139,148
sprite-3-_jpeg.rf.649f93d4e54e71e5909597bcfd459d8e.jpg,160,160,PET,126,13,151,130
sprite-3-_jpeg.rf.649f93d4e54e71e5909597bcfd459d8e.jpg,160,160,PET,70,17,103,140
sprite-3-_jpeg.rf.649f93d4e54e71e5909597bcfd459d8e.jpg,160,160,PET,37,14,71,136
sprite-3-_jpeg.rf.649f93d4e54e71e5909597bcfd459d8e.jpg,160,160,PET,7,18,45,147
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,113,75,160,130
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,94,65,133,129
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,61,57,100,127
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,31,82,56,160
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,55,91,77,160
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,10,85,31,160
cocacola-43-_jpeg.rf.64b59e8fae3f23df8195a00f68753c18.jpg,160,160,PET,0,82,10,160
plastic-bag-88-_jpeg.rf.63a48671ecf75c1fa9e06430da3402c4.jpg,160,160,LDPE,13,106,45,160
plastic-bag-88-_jpeg.rf.63a48671ecf75c1fa9e06430da3402c4.jpg,160,160,LDPE,29,84,75,156
plastic-bag-88-_jpeg.rf.63a48671ecf75c1fa9e06430da3402c4.jpg,160,160,LDPE,40,46,103,147
plastic-bag-88-_jpeg.rf.63a48671ecf75c1fa9e06430da3402c4.jpg,160,160,LDPE,56,11,144,139
botol-shampoo-2024-06-19T171145-038_jpeg.rf.651afe862ce1aea6630f932fc41532e5.jpg,160,160,PVC,102,37,141,139
botol-shampoo-2024-06-19T171145-038_jpeg.rf.651afe862ce1aea6630f932fc41532e5.jpg,160,160,PVC,52,43,89,139
plastic-bag-64-_jpeg.rf.64d829c81af1e163f5d90b8350a65bb4.jpg,160,160,LDPE,29,15,122,145
tupperware-81-_jpeg.rf.6490256d9adcdfe5a79e9cb9212154f7.jpg,160,160,PP,16,34,46,123
tupperware-81-_jpeg.rf.6490256d9adcdfe5a79e9cb9212154f7.jpg,160,160,PP,48,36,78,125
tupperware-81-_jpeg.rf.6490256d9adcdfe5a79e9cb9212154f7.jpg,160,160,PP,83,34,111,124
tupperware-81-_jpeg.rf.6490256d9adcdfe5a79e9cb9212154f7.jpg,160,160,PP,116,33,145,124
soklin-49-_jpeg.rf.65e41024b27bfb1703b05a86d9eead0c.jpg,160,160,Other,31,8,126,150
sprite-14-_jpeg.rf.63e0990e45486b634308984ffbc40ec2.jpg,160,160,PET,0,4,155,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,0,0,16,104
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,16,0,33,103
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,31,0,46,97
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,46,0,59,94
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,59,0,71,90
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,71,0,82,86
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,80,0,91,84
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,90,0,100,81
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,97,0,108,80
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,107,0,116,78
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,112,0,122,76
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,121,0,129,74
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,125,0,135,71
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,131,0,140,70
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,136,0,145,69
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,0,124,16,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,13,118,33,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,29,112,46,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,43,108,60,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,56,106,72,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,67,102,82,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,78,98,92,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,88,96,101,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,96,94,108,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,104,89,115,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,111,87,122,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,119,85,129,160
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,125,84,135,159
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,131,82,141,153
cocacola-53-_jpeg.rf.63ddca02a9d51ccbd32d196a9ce31446.jpg,160,160,PET,136,79,146,149
botol-detergen-2024-06-19T171305-330_jpeg.rf.65c6c6f4f3ed81d7e49158d3ed037ed7.jpg,160,160,PVC,113,54,155,155
botol-detergen-2024-06-19T171305-330_jpeg.rf.65c6c6f4f3ed81d7e49158d3ed037ed7.jpg,160,160,PVC,84,102,109,152
plastic-bag-9-_jpeg.rf.64c552d8264417d87d80f0f739d49ec9.jpg,160,160,LDPE,43,7,126,156
plastic-bag-9-_jpeg.rf.64c552d8264417d87d80f0f739d49ec9.jpg,160,160,PVC,43,96,124,156
ps-2024-06-10T235332-633_jpeg.rf.667042bb3c11790dd63311eb6dfeeb40.jpg,160,160,PS,64,49,156,139
storage-cont-25-_jpeg.rf.65c39ebee14ed744c8e756a6e9fc1319.jpg,160,160,HDPE,0,27,157,132
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,3,13,48,79
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,50,13,72,76
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,75,13,94,79
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,100,13,123,78
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,127,11,154,74
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,125,81,157,156
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,96,82,123,154
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,69,84,94,155
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,39,84,62,155
tupperware-2024-06-18T220956-170_jpeg.rf.664875fe4ff11391bec23d9c7ef53c9e.jpg,160,160,PP,8,83,32,157
ps-2024-06-10T235335-538_jpeg.rf.6547ce22264b90bf4af770b702776ce2.jpg,160,160,PS,9,55,156,146
fanta-80-_jpeg.rf.66995849fdc700c788e131fcc462a922.jpg,160,160,PET,39,3,90,155
sprite-16-_jpeg.rf.64ce7623f86effa6c366988b98d1aafd.jpg,160,160,PET,65,11,90,150
botol-shampoo-64-_jpeg.rf.666dd459ffeefb89f680f80c08bf3b22.jpg,160,160,PVC,33,25,76,153
botol-shampoo-64-_jpeg.rf.666dd459ffeefb89f680f80c08bf3b22.jpg,160,160,PVC,84,25,127,154
fanta-89-_jpeg.rf.63f67e151a4fd879a40b8054ceaaa8f3.jpg,160,160,PET,48,2,112,153
ps-2024-06-10T235337-569_jpeg.rf.664f661eb271f636cda56820c5b4fe71.jpg,160,160,PS,38,9,124,95
ps-2024-06-10T235337-569_jpeg.rf.664f661eb271f636cda56820c5b4fe71.jpg,160,160,PS,37,109,122,141
tupperware-151-_jpeg.rf.66a1009b433b1082094b19c7d9a7dabf.jpg,160,160,PP,55,67,118,115
tupperware-151-_jpeg.rf.66a1009b433b1082094b19c7d9a7dabf.jpg,160,160,PP,89,37,148,90
botol-detergen-2024-06-19T171307-308_jpeg.rf.66b5fbdca22d185c41e0c8df7ed58c9a.jpg,160,160,PVC,32,60,59,119
botol-detergen-2024-06-19T171307-308_jpeg.rf.66b5fbdca22d185c41e0c8df7ed58c9a.jpg,160,160,PVC,67,63,94,118
botol-detergen-2024-06-19T171307-308_jpeg.rf.66b5fbdca22d185c41e0c8df7ed58c9a.jpg,160,160,PVC,103,64,128,118
botol-shampoo-63-_jpeg.rf.665dba603d3690c29b38fc535dd60ee1.jpg,160,160,PVC,47,32,79,130
botol-shampoo-63-_jpeg.rf.665dba603d3690c29b38fc535dd60ee1.jpg,160,160,PVC,82,32,112,129
chemical-cont-89-_jpeg.rf.669ec894396e90d7ed9fd7521947d7c0.jpg,160,160,HDPE,19,35,63,131
chemical-cont-89-_jpeg.rf.669ec894396e90d7ed9fd7521947d7c0.jpg,160,160,HDPE,73,59,104,128
chemical-cont-89-_jpeg.rf.669ec894396e90d7ed9fd7521947d7c0.jpg,160,160,HDPE,106,70,144,127
kantong-plastik-89-_jpeg.rf.66488525591dca79986eea10ac176df4.jpg,160,160,LDPE,4,66,102,143
kantong-plastik-89-_jpeg.rf.66488525591dca79986eea10ac176df4.jpg,160,160,LDPE,104,52,160,147
cocacola-18-_jpeg.rf.6724bb0827915342c5a657c426b89e11.jpg,160,160,PET,38,7,66,160
cocacola-18-_jpeg.rf.6724bb0827915342c5a657c426b89e11.jpg,160,160,PET,8,5,35,160
cocacola-18-_jpeg.rf.6724bb0827915342c5a657c426b89e11.jpg,160,160,PET,64,7,85,144
plastic-bag-66-_jpeg.rf.674f8bb51f9e19cb9aebc075dc802922.jpg,160,160,LDPE,39,13,131,151
soklin-87-_jpeg.rf.66aebc304e5e757eae7e7740b1eafd18.jpg,160,160,Other,50,32,107,129
botol-detergen-80-_jpeg.rf.67440b6e54d2db99181f6a787763fb46.jpg,160,160,PVC,92,22,149,132
botol-detergen-80-_jpeg.rf.67440b6e54d2db99181f6a787763fb46.jpg,160,160,PVC,56,34,102,124
botol-detergen-80-_jpeg.rf.67440b6e54d2db99181f6a787763fb46.jpg,160,160,PVC,9,48,56,121
ps-178-_jpeg.rf.670a8883fa781eb8a86db95c10e9c5cc.jpg,160,160,PS,0,13,105,156
botol-detergen-26-_jpeg.rf.676ec63ff45cd727541acc14c38fb801.jpg,160,160,PVC,27,37,78,151
botol-detergen-26-_jpeg.rf.676ec63ff45cd727541acc14c38fb801.jpg,160,160,PVC,81,37,129,151
botol-detergen-63-_jpeg.rf.67823aecdb17367814b8d457634faf5e.jpg,160,160,PVC,147,87,159,136
botol-detergen-63-_jpeg.rf.67823aecdb17367814b8d457634faf5e.jpg,160,160,PVC,99,46,138,130
botol-detergen-63-_jpeg.rf.67823aecdb17367814b8d457634faf5e.jpg,160,160,PVC,87,69,103,135
botol-detergen-63-_jpeg.rf.67823aecdb17367814b8d457634faf5e.jpg,160,160,PVC,65,28,80,127
botol-detergen-63-_jpeg.rf.67823aecdb17367814b8d457634faf5e.jpg,160,160,PVC,48,89,60,140
